건축년도,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,지번,지역코드,층
1998,2011,사당아트오피스텔,남현동,"1,000",관악구,2,40,14,17.86,602-47,11620,4
2005,2011,(1061-18),남현동,"10,500",관악구,2,0,14,26.18,1061-18,11620,13
1998,2011,사당아트오피스텔,남현동,"7,000",관악구,2,0,15,17.86,602-47,11620,8
2003,2011,화인오피스텔,남현동,"4,000",관악구,2,37,22,15.9,602-18,11620,4
2003,2011,뉴타운오피스텔,남현동,"6,500",관악구,2,0,23,15.3,602-36,11620,2
2005,2011,(1061-18),남현동,"13,000",관악구,2,0,23,28.86,1061-18,11620,8
2010,2011,콤팩트하우스,남현동,"1,500",관악구,2,50,23,15.59,602-19,11620,7
2003,2011,화인오피스텔,남현동,"1,000",관악구,2,50,28,17.22,602-18,11620,4
2003,2011,하우피스오피스텔,봉천동,"7,000",관악구,3,0,1,27.38,725-4,11620,6
2003,2011,봉천동 오피스텔(892-16),봉천동,"4,400",관악구,3,0,1,18.37,892-16,11620,3
2003,2011,(867-4),봉천동,"3,000",관악구,3,30,1,19.2,867-4,11620,6
2003,2011,리더스 오피스텔,봉천동,"5,000",관악구,3,0,1,17.6,969-51,11620,3
