"년","구이름","동이름","평균거래금액","평균전용면적","평당가격","구분"
"2011",중구,장충동2가,16494,45.0,395,"2"
"2011",동대문구,전농동,21748,54.0,438,"2"
"2011",성북구,정릉동,17313,61.0,291,"2"
"2011",동대문구,제기동,19987,56.0,362,"2"
"2011",성북구,종암동,19762,58.0,347,"2"
"2011",용산구,주성동,51700,50.0,1022,"2"
"2011",노원구,중계동,21183,58.0,366,"2"
"2011",광진구,중곡동,22951,54.0,438,"2"
"2011",마포구,중동,16239,51.0,323,"2"
"2011",중구,중림동,27288,58.0,467,"2"
"2011",중랑구,중화동,18301,54.0,347,"2"
"2011",은평구,증산동,23142,53.0,452,"2"
"2011",도봉구,창동,17040,55.0,308,"2"
"2011",종로구,창성동,55500,111.0,498,"2"
"2011",종로구,창신동,16355,45.0,378,"2"
"2011",마포구,창전동,22275,62.0,360,"2"
"2011",서대문구,창천동,24647,55.0,455,"2"
"2011",서대문구,천연동,18500,53.0,352,"2"
"2011",강동구,천호동,21747,51.0,438,"2"
"2011",강남구,청담동,74150,85.0,783,"2"
"2011",동대문구,청량리동,18763,55.0,343,"2"
"2011",종로구,청운동,62806,118.0,532,"2"
"2011",용산구,청파동1가,30179,58.0,548,"2"
"2011",용산구,청파동2가,30500,55.0,640,"2"
"2011",용산구,청파동3가,43500,73.0,568,"2"
"2011",종로구,체부동,35500,81.0,438,"2"
"2011",종로구,충신동,17575,57.0,341,"2"
"2011",서대문구,충정로2가,22067,49.0,460,"2"
"2011",서대문구,충정로3가,27441,56.0,548,"2"
"2011",종로구,통의동,38750,75.0,525,"2"
"2011",종로구,통인동,55000,115.0,485,"2"
"2011",종로구,평창동,50250,102.0,429,"2"
"2011",송파구,풍납동,22396,55.0,420,"2"
"2011",중구,필동2가,28500,72.0,371,"2"
"2011",종로구,필운동,21250,50.0,426,"2"
"2011",노원구,하계동,36286,85.0,394,"2"
"2011",성동구,하왕십리동,24256,49.0,597,"2"
"2011",성북구,하월곡동,17152,52.0,334,"2"
"2011",용산구,한강로1가,70500,36.0,1737,"2"
"2011",용산구,한강로2가,55500,48.0,1218,"2"
"2011",용산구,한강로3가,100667,56.0,2921,"2"
"2011",용산구,한남동,80671,96.0,826,"2"
"2011",마포구,합정동,25152,41.0,680,"2"
"2011",구로구,항동,24210,62.0,386,"2"
"2011",성동구,행당동,27329,46.0,769,"2"
"2011",종로구,행촌동,18365,54.0,326,"2"
"2011",마포구,현석동,27617,60.0,492,"2"
"2011",종로구,혜화동,28382,62.0,481,"2"
"2011",서대문구,홍은동,14852,55.0,270,"2"
"2011",성동구,홍익동,23883,60.0,400,"2"
"2011",서대문구,홍제동,17189,55.0,320,"2"
"2011",종로구,홍지동,31078,96.0,324,"2"
"2011",종로구,홍파동,16611,50.0,329,"2"
"2011",강서구,화곡동,16247,51.0,329,"2"
"2011",광진구,화양동,18364,44.0,402,"2"
"2011",동대문구,회기동,22337,58.0,388,"2"
"2011",중구,회현동1가,14067,59.0,231,"2"
"2011",용산구,효창동,32581,59.0,598,"2"
"2011",용산구,후암동,32513,61.0,554,"2"
"2011",동대문구,휘경동,18668,58.0,324,"2"
"2011",동작구,흑석동,38242,60.0,687,"2"
"2012",송파구,가락동,24808,57.0,450,"2"
"2012",구로구,가리봉동,22448,59.0,387,"2"
"2012",금천구,가산동,16419,52.0,321,"2"
"2012",종로구,가회동,186500,244.0,764,"2"
"2012",용산구,갈월동,41400,56.0,732,"2"
"2012",은평구,갈현동,16653,50.0,342,"2"
"2012",구로구,개봉동,16571,54.0,316,"2"
"2012",강남구,개포동,25903,52.0,497,"2"
"2012",송파구,거여동,23140,48.0,501,"2"
"2012",강동구,고덕동,23925,46.0,526,"2"
"2012",구로구,고척동,19585,49.0,411,"2"
"2012",마포구,공덕동,18659,40.0,502,"2"
"2012",노원구,공릉동,18366,48.0,410,"2"
"2012",강서구,공항동,14213,39.0,376,"2"
"2012",광진구,광장동,19322,49.0,397,"2"
"2012",중구,광희동2가,27700,61.0,453,"2"
"2012",종로구,구기동,41559,111.0,370,"2"
"2012",구로구,구로동,14615,47.0,324,"2"
"2012",은평구,구산동,16688,54.0,315,"2"
"2012",마포구,구수동,24500,46.0,531,"2"
"2012",광진구,구의동,23197,53.0,460,"2"
"2012",광진구,군자동,22259,50.0,467,"2"
"2012",구로구,궁동,17262,53.0,330,"2"
"2012",성동구,금호동1가,16166,44.0,380,"2"
"2012",성동구,금호동2가,25900,67.0,383,"2"
"2012",성동구,금호동3가,18000,47.0,392,"2"
"2012",성동구,금호동4가,22562,53.0,437,"2"
"2012",강동구,길동,21367,53.0,423,"2"
"2012",성북구,길음동,14554,47.0,324,"2"
"2012",서대문구,남가좌동,14799,41.0,408,"2"
"2012",중구,남창동,27000,51.0,534,"2"
"2012",관악구,남현동,26338,63.0,426,"2"
"2012",강서구,내발산동,19539,57.0,349,"2"
"2012",종로구,내수동,33500,66.0,508,"2"
"2012",동작구,노량진동,27780,65.0,446,"2"
"2012",은평구,녹번동,16361,51.0,327,"2"
"2012",강남구,논현동,69989,90.0,656,"2"
"2012",종로구,누상동,27586,64.0,424,"2"
"2012",종로구,누하동,23750,51.0,464,"2"
"2012",광진구,능동,14517,33.0,452,"2"
"2012",동대문구,답십리동,18033,54.0,344,"2"
"2012",영등포구,당산동,13975,45.0,316,"2"
"2012",영등포구,당산동4가,22463,64.0,348,"2"
"2012",영등포구,당산동6가,22550,29.0,876,"2"
"2012",마포구,당인동,25500,37.0,693,"2"
"2012",영등포구,대림동,14403,42.0,383,"2"
"2012",동작구,대방동,24233,61.0,411,"2"
"2012",서대문구,대신동,17150,48.0,359,"2"
"2012",은평구,대조동,17118,48.0,376,"2"
"2012",강남구,대치동,38048,57.0,725,"2"
"2012",서대문구,대현동,14500,12.0,1198,"2"
"2012",마포구,대흥동,19960,40.0,538,"2"
"2012",강남구,도곡동,32583,52.0,684,"2"
"2012",영등포구,도림동,19584,55.0,361,"2"
"2012",도봉구,도봉동,13594,49.0,282,"2"
"2012",성동구,도선동,28158,69.0,442,"2"
"2012",마포구,도화동,28433,55.0,554,"2"
"2012",금천구,독산동,17066,51.0,347,"2"
"2012",성북구,돈암동,19942,52.0,398,"2"
"2012",마포구,동교동,23800,55.0,428,"2"
"2012",용산구,동빙고동,53518,81.0,721,"2"
"2012",성북구,동선동3가,18533,65.0,292,"2"
"2012",성북구,동선동4가,32996,93.0,348,"2"
"2012",성북구,동선동5가,20463,62.0,335,"2"
"2012",성북구,동소문동1가,31200,76.0,410,"2"
"2012",성북구,동소문동4가,27014,76.0,361,"2"
"2012",성북구,동소문동7가,20708,65.0,316,"2"
"2012",종로구,동숭동,20619,59.0,309,"2"
"2012",용산구,동자동,35425,51.0,692,"2"
"2012",동작구,동작동,29063,67.0,443,"2"
"2012",강동구,둔촌동,26482,64.0,434,"2"
"2012",강서구,등촌동,18247,48.0,406,"2"
"2012",강서구,마곡동,30075,53.0,562,"2"
"2012",성동구,마장동,21811,53.0,465,"2"
"2012",송파구,마천동,22343,50.0,456,"2"
"2012",마포구,마포동,26000,72.0,356,"2"
"2012",중구,만리동1가,18250,41.0,448,"2"
"2012",중구,만리동2가,17586,50.0,368,"2"
"2012",중랑구,망우동,18334,50.0,378,"2"
"2012",마포구,망원동,15877,36.0,497,"2"
"2012",중랑구,면목동,18689,48.0,410,"2"
"2012",종로구,명륜1가,21598,56.0,378,"2"
"2012",종로구,명륜2가,27078,53.0,518,"2"
"2012",종로구,명륜3가,11283,43.0,258,"2"
"2012",종로구,명륜4가,46000,126.0,364,"2"
"2012",강동구,명일동,24679,59.0,434,"2"
"2012",양천구,목동,18756,51.0,385,"2"
"2012",종로구,무악동,24000,74.0,330,"2"
"2012",중랑구,묵동,17957,49.0,395,"2"
"2012",송파구,문정동,22658,51.0,456,"2"
"2012",강북구,미아동,16482,51.0,326,"2"
"2012",서초구,반포동,47099,76.0,725,"2"
"2012",서초구,방배동,32915,57.0,584,"2"
"2012",송파구,방이동,24205,54.0,460,"2"
"2012",도봉구,방학동,15710,50.0,317,"2"
"2012",강서구,방화동,19544,55.0,359,"2"
"2012",강북구,번동,13181,45.0,298,"2"
"2012",용산구,보광동,38246,49.0,863,"2"
"2012",성북구,보문동2가,24667,82.0,309,"2"
"2012",성북구,보문동3가,4533,29.0,155,"2"
"2012",성북구,보문동4가,20500,66.0,309,"2"
"2012",성북구,보문동6가,22986,55.0,420,"2"
"2012",동작구,본동,30420,55.0,569,"2"
"2012",관악구,봉천동,19399,56.0,356,"2"
"2012",종로구,부암동,23677,64.0,353,"2"
"2012",서대문구,북가좌동,16993,53.0,328,"2"
"2012",서대문구,북아현동,25350,65.0,404,"2"
"2012",은평구,불광동,15384,47.0,352,"2"
"2012",성동구,사근동,14000,40.0,352,"2"
"2012",동작구,사당동,22237,53.0,437,"2"
"2012",종로구,사직동,23425,53.0,455,"2"
"2012",용산구,산천동,44500,52.0,859,"2"
"2012",성북구,삼선동1가,14340,46.0,317,"2"
"2012",성북구,삼선동3가,20395,60.0,334,"2"
"2012",성북구,삼선동4가,17050,45.0,385,"2"
"2012",성북구,삼선동5가,22483,68.0,340,"2"
"2012",강남구,삼성동,38576,59.0,669,"2"
"2012",송파구,삼전동,24381,53.0,469,"2"
"2012",노원구,상계동,15080,51.0,302,"2"
"2012",동작구,상도1동,22429,60.0,381,"2"
"2012",동작구,상도동,20627,56.0,386,"2"
"2012",중랑구,상봉동,15834,40.0,448,"2"
"2012",마포구,상수동,20976,38.0,673,"2"
"2012",마포구,상암동,12771,15.0,867,"2"
"2012",성북구,상월곡동,15467,47.0,333,"2"
"2012",강동구,상일동,43603,87.0,482,"2"
"2012",용산구,서계동,28680,44.0,673,"2"
"2012",마포구,서교동,25408,52.0,503,"2"
"2012",용산구,서빙고동,50667,65.0,784,"2"
"2012",서초구,서초동,30060,62.0,549,"2"
"2012",성북구,석관동,15923,47.0,346,"2"
"2012",송파구,석촌동,23992,47.0,526,"2"
"2012",강동구,성내동,21695,53.0,427,"2"
"2012",성북구,성북동,33050,76.0,408,"2"
"2012",성북구,성북동1가,22483,56.0,404,"2"
"2012",마포구,성산동,19459,51.0,404,"2"
"2012",성동구,성수동1가,39354,50.0,851,"2"
"2012",성동구,성수동2가,29841,49.0,623,"2"
"2012",종로구,송월동,30500,39.0,783,"2"
"2012",성동구,송정동,4500,23.0,192,"2"
"2012",송파구,송파동,25688,52.0,522,"2"
"2012",은평구,수색동,19369,50.0,422,"2"
"2012",강북구,수유동,15725,51.0,313,"2"
"2012",종로구,숭인동,17927,52.0,347,"2"
"2012",금천구,시흥동,17410,53.0,343,"2"
"2012",마포구,신공덕동,24650,59.0,438,"2"
"2012",종로구,신교동,24467,61.0,397,"2"
"2012",영등포구,신길동,17872,44.0,465,"2"
"2012",중랑구,신내동,18550,57.0,323,"2"
"2012",중구,신당동,25786,64.0,405,"2"
"2012",동작구,신대방동,19277,54.0,385,"2"
"2012",구로구,신도림동,17667,48.0,360,"2"
"2012",관악구,신림동,16943,51.0,345,"2"
"2012",종로구,신문로2가,74500,92.0,835,"2"
"2012",은평구,신사동,18014,52.0,364,"2"
"2012",동대문구,신설동,29000,85.0,342,"2"
"2012",마포구,신수동,24428,51.0,474,"2"
"2012",종로구,신영동,26837,75.0,359,"2"
"2012",양천구,신월동,13947,48.0,293,"2"
"2012",양천구,신정동,17150,49.0,358,"2"
"2012",서대문구,신촌동,19900,71.0,280,"2"
"2012",중구,쌍림동,24000,42.0,577,"2"
"2012",도봉구,쌍문동,14945,49.0,320,"2"
"2012",마포구,아현동,17507,54.0,359,"2"
"2012",성북구,안암동2가,15962,39.0,428,"2"
"2012",성북구,안암동3가,16729,63.0,280,"2"
"2012",성북구,안암동4가,27500,72.0,381,"2"
"2012",성북구,안암동5가,24000,57.0,424,"2"
"2012",강동구,암사동,20654,48.0,451,"2"
"2012",서초구,양재동,33309,59.0,576,"2"
"2012",영등포구,양평동1가,18000,50.0,360,"2"
"2012",영등포구,양평동4가,10685,20.0,563,"2"
"2012",영등포구,양평동5가,25500,56.0,490,"2"
"2012",영등포구,양평동6가,25730,55.0,494,"2"
"2012",강남구,역삼동,24619,47.0,548,"2"
"2012",은평구,역촌동,16103,50.0,335,"2"
"2012",종로구,연건동,9250,21.0,453,"2"
"2012",마포구,연남동,18698,48.0,428,"2"
"2012",서대문구,연희동,18626,59.0,315,"2"
"2012",마포구,염리동,23083,62.0,385,"2"
"2012",강서구,염창동,19917,46.0,448,"2"
"2012",영등포구,영등포동,21914,56.0,465,"2"
"2012",영등포구,영등포동4가,12900,19.0,682,"2"
"2012",영등포구,영등포동7가,24417,52.0,474,"2"
"2012",송파구,오금동,23001,55.0,429,"2"
"2012",구로구,오류동,17795,50.0,362,"2"
"2012",성동구,옥수동,58375,137.0,427,"2"
"2012",종로구,옥인동,23450,57.0,397,"2"
"2012",구로구,온수동,18691,56.0,334,"2"
"2012",강서구,외발산동,13650,41.0,346,"2"
"2012",마포구,용강동,24246,47.0,542,"2"
"2012",성동구,용답동,21369,55.0,383,"2"
"2012",동대문구,용두동,22233,57.0,420,"2"
"2012",용산구,용문동,30744,65.0,478,"2"
"2012",용산구,용산동2가,21440,41.0,583,"2"
"2012",서초구,우면동,42425,99.0,457,"2"
"2012",강북구,우이동,16662,57.0,289,"2"
"2012",종로구,원서동,20369,46.0,441,"2"
"2012",용산구,원효로1가,31950,56.0,577,"2"
"2012",용산구,원효로3가,31000,56.0,556,"2"
"2012",용산구,원효로4가,54300,72.0,757,"2"
"2012",노원구,월계동,12941,45.0,319,"2"
"2012",성동구,응봉동,15419,48.0,316,"2"
"2012",은평구,응암동,14999,50.0,317,"2"
"2012",동대문구,이문동,14422,42.0,355,"2"
"2012",용산구,이태원동,40989,70.0,636,"2"
"2012",강남구,일원동,34123,54.0,616,"2"
"2012",광진구,자양동,20576,40.0,639,"2"
"2012",송파구,잠실동,23040,51.0,462,"2"
"2012",서초구,잠원동,21542,48.0,497,"2"
"2012",동대문구,장안동,19701,54.0,371,"2"
"2012",성북구,장위동,17386,53.0,337,"2"
"2012",중구,장충동1가,25202,58.0,442,"2"
"2012",중구,장충동2가,19643,57.0,348,"2"
"2012",동대문구,전농동,18114,51.0,357,"2"
"2012",성북구,정릉동,16864,58.0,301,"2"
"2012",동대문구,제기동,20694,57.0,386,"2"
"2012",성북구,종암동,19147,56.0,348,"2"
"2012",용산구,주성동,63500,59.0,1110,"2"
"2012",노원구,중계동,20080,57.0,353,"2"
"2012",광진구,중곡동,22883,54.0,446,"2"
"2012",마포구,중동,14427,53.0,285,"2"
"2012",중구,중림동,24463,60.0,407,"2"
"2012",중랑구,중화동,18811,53.0,369,"2"
"2012",은평구,증산동,19967,55.0,372,"2"
"2012",도봉구,창동,15953,51.0,313,"2"
"2012",종로구,창신동,15218,45.0,345,"2"
"2012",마포구,창전동,17678,53.0,338,"2"
"2012",서대문구,창천동,14604,36.0,488,"2"
"2012",서대문구,천연동,15093,38.0,383,"2"
"2012",구로구,천왕동,25022,59.0,426,"2"
"2012",강동구,천호동,18558,44.0,462,"2"
"2012",강남구,청담동,56902,78.0,692,"2"
"2012",동대문구,청량리동,17510,49.0,375,"2"
"2012",종로구,청운동,62297,117.0,536,"2"
"2012",용산구,청파동1가,29891,58.0,535,"2"
"2012",용산구,청파동2가,22433,43.0,558,"2"
"2012",용산구,청파동3가,35000,41.0,847,"2"
"2012",종로구,체부동,45500,81.0,563,"2"
"2012",서대문구,충정로2가,21900,45.0,489,"2"
"2012",서대문구,충정로3가,22483,50.0,471,"2"
"2012",종로구,통인동,42800,95.0,452,"2"
"2012",종로구,평동,29865,55.0,569,"2"
"2012",종로구,평창동,48116,105.0,413,"2"
"2012",송파구,풍납동,19511,45.0,469,"2"
"2012",중구,필동2가,41000,97.0,425,"2"
"2012",노원구,하계동,19645,56.0,351,"2"
"2012",성동구,하왕십리동,19480,44.0,419,"2"
"2012",성북구,하월곡동,16138,56.0,292,"2"
"2012",용산구,한강로1가,43500,54.0,798,"2"
"2012",용산구,한강로2가,31179,18.0,1869,"2"
"2012",용산구,한남동,141769,117.0,986,"2"
"2012",서대문구,합동,29000,61.0,479,"2"
"2012",마포구,합정동,23189,44.0,587,"2"
"2012",구로구,항동,24632,74.0,317,"2"
"2012",성동구,행당동,23824,50.0,505,"2"
"2012",종로구,행촌동,15270,48.0,328,"2"
"2012",마포구,현석동,25310,56.0,490,"2"
"2012",종로구,혜화동,22484,56.0,406,"2"
"2012",서대문구,홍은동,15991,57.0,283,"2"
"2012",서대문구,홍제동,16569,54.0,320,"2"
"2012",종로구,홍지동,20560,91.0,236,"2"
"2012",종로구,홍파동,20350,59.0,345,"2"
"2012",강서구,화곡동,15222,50.0,321,"2"
"2012",광진구,화양동,18025,37.0,500,"2"
"2012",동대문구,회기동,12488,38.0,311,"2"
"2012",중구,회현동1가,14000,183.0,76,"2"
"2012",종로구,효자동,110000,194.0,568,"2"
"2012",용산구,효창동,30290,62.0,506,"2"
"2012",용산구,후암동,30663,60.0,539,"2"
"2012",동대문구,휘경동,14029,38.0,476,"2"
"2012",동작구,흑석동,32513,61.0,538,"2"
"2013",송파구,가락동,21158,47.0,498,"2"
"2013",구로구,가리봉동,18532,57.0,329,"2"
"2013",금천구,가산동,17409,55.0,318,"2"
"2013",강서구,가양동,19367,59.0,343,"2"
"2013",종로구,가회동,125000,169.0,678,"2"
"2013",용산구,갈월동,32686,49.0,692,"2"
"2013",은평구,갈현동,16665,53.0,329,"2"
"2013",구로구,개봉동,14050,43.0,357,"2"
"2013",강남구,개포동,30318,55.0,554,"2"
"2013",송파구,거여동,22897,51.0,476,"2"
"2013",종로구,계동,19250,91.0,207,"2"
"2013",강동구,고덕동,21836,48.0,462,"2"
"2013",구로구,고척동,19554,48.0,413,"2"
"2013",마포구,공덕동,20870,38.0,610,"2"
"2013",노원구,공릉동,13574,35.0,444,"2"
"2013",강서구,공항동,13579,38.0,391,"2"
"2013",광진구,광장동,28904,66.0,462,"2"
"2013",종로구,구기동,50739,126.0,404,"2"
"2013",구로구,구로동,15073,46.0,340,"2"
"2013",은평구,구산동,16371,57.0,300,"2"
"2013",마포구,구수동,25520,58.0,448,"2"
"2013",광진구,구의동,24266,58.0,435,"2"
"2013",광진구,군자동,24315,56.0,450,"2"
"2013",구로구,궁동,17431,55.0,322,"2"
"2013",성동구,금호동1가,14881,48.0,312,"2"
"2013",성동구,금호동2가,24025,68.0,350,"2"
"2013",성동구,금호동3가,21463,54.0,407,"2"
"2013",성동구,금호동4가,25900,49.0,521,"2"
"2013",강동구,길동,18970,45.0,453,"2"
"2013",성북구,길음동,13650,40.0,372,"2"
"2013",서대문구,남가좌동,12982,37.0,399,"2"
"2013",중구,남창동,28500,63.0,456,"2"
"2013",관악구,남현동,25502,54.0,551,"2"
"2013",강서구,내발산동,18169,50.0,385,"2"
"2013",마포구,노고산동,22000,35.0,624,"2"
"2013",동작구,노량진동,22518,60.0,378,"2"
"2013",은평구,녹번동,15242,49.0,317,"2"
"2013",강남구,논현동,38295,68.0,700,"2"
"2013",종로구,누상동,23552,57.0,406,"2"
"2013",종로구,누하동,28800,50.0,576,"2"
"2013",광진구,능동,23152,52.0,484,"2"
"2013",동대문구,답십리동,15299,49.0,323,"2"
"2013",영등포구,당산동,16000,44.0,367,"2"
"2013",영등포구,당산동1가,10608,15.0,747,"2"
"2013",영등포구,당산동2가,23000,54.0,429,"2"
"2013",영등포구,당산동4가,22500,57.0,392,"2"
"2013",영등포구,당산동6가,22533,47.0,640,"2"
"2013",마포구,당인동,27571,43.0,705,"2"
"2013",영등포구,대림동,17992,53.0,352,"2"
"2013",동작구,대방동,23701,60.0,417,"2"
"2013",서대문구,대신동,16667,45.0,369,"2"
"2013",은평구,대조동,16100,51.0,329,"2"
"2013",강남구,대치동,35598,57.0,655,"2"
"2013",서대문구,대현동,13900,12.0,1149,"2"
"2013",마포구,대흥동,16833,42.0,422,"2"
"2013",강남구,도곡동,53050,92.0,587,"2"
"2013",영등포구,도림동,18707,51.0,366,"2"
"2013",도봉구,도봉동,14392,51.0,287,"2"
"2013",성동구,도선동,27400,74.0,373,"2"
"2013",마포구,도화동,27656,61.0,461,"2"
