건축년도,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,지번,지역코드,층
2003,2011,길음동,"22,000",길음뉴타운1단지(래미안길음1차),1,0,15,84.96,1279,11290,14
2005,2011,길음동,"21,000",길음뉴타운2단지푸르지오,1,0,15,84.97,1280,11290,3
2003,2011,길음동,"21,000",길음뉴타운1단지(래미안길음1차),1,0,15,84.96,1279,11290,13
2003,2011,길음동,"20,000",길음뉴타운1단지(래미안길음1차),1,0,15,59.99,1279,11290,11
2007,2011,길음동,"15,000",길음뉴타운6단지(래미안),1,50,15,84.049,1283,11290,7
2005,2011,길음동,"16,500",길음뉴타운2단지푸르지오,1,0,15,59.99,1280,11290,3
2005,2011,길음동,"22,000",길음뉴타운2단지푸르지오,1,0,15,84.97,1280,11290,8
2005,2011,길음동,"19,000",길음뉴타운2단지푸르지오,1,0,16,84.97,1280,11290,1
2003,2011,길음동,"19,000",길음뉴타운1단지(래미안길음1차),1,0,16,59.99,1279,11290,10
2003,2011,길음동,"22,000",길음뉴타운1단지(래미안길음1차),1,0,16,84.96,1279,11290,12
