건축년도,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,지번,지역코드,층
2005,2011,토마토파르코,상계동,"16,000",노원구,11,0,9,70.16,1267,11350,12
2003,2011,수락네스트죤,상계동,"12,000",노원구,11,0,16,37.48,1132-28,11350,7
2003,2011,수락네스트죤,상계동,"8,000",노원구,11,0,17,31.99,1132-28,11350,4
2005,2011,토마토파르코,상계동,"1,000",노원구,11,65,19,36.77,1267,11350,11
2004,2011,오피앙,상계동,"7,000",노원구,11,0,21,23.37,1258,11350,4
2004,2011,오피앙,상계동,500,노원구,11,50,26,23.37,1258,11350,14
2005,2011,(506),중계동,"19,000",노원구,11,0,5,69.03,506,11350,9
2004,2011,씨앤미,중계동,"11,700",노원구,11,0,5,50.35,509-1,11350,7
2005,2011,(506),중계동,"22,000",노원구,11,0,10,89.12,506,11350,11
2005,2011,(506),중계동,"2,000",노원구,11,155,17,93.37,506,11350,11
2002,2011,새롬스타빌,중계동,"5,500",노원구,11,0,25,21.55,360-12,11350,3
2005,2011,(506),중계동,"5,000",노원구,11,100,26,72.45,506,11350,9
2005,2011,(506),중계동,"7,000",노원구,11,70,26,83.62,506,11350,10
2005,2011,(506),중계동,"20,000",노원구,11,0,30,80.96,506,11350,12
2003,2011,카펠라오피스텔,월계동,"1,500",노원구,12,50,14,33.75,366-3,11350,7
2003,2011,카펠라오피스텔,월계동,"7,500",노원구,12,0,24,30,366-3,11350,2
2003,2011,카펠라오피스텔,월계동,"7,500",노원구,12,0,30,33.75,366-3,11350,2
2004,2011,스테이션빌 빌딩,공릉동,"7,500",노원구,12,0,5,25.65,383-7,11350,5
2004,2011,로우폴리스,공릉동,"6,000",노원구,12,0,24,21.09,670-11,11350,11
2003,2011,하이베라스,상계동,"9,000",노원구,12,0,6,39.29,1262,11350,6
2005,2011,토마토파르코,상계동,"1,000",노원구,12,65,8,36.77,1267,11350,8
2005,2011,토마토파르코,상계동,"10,000",노원구,12,0,9,36.77,1267,11350,3
2004,2011,오피앙,상계동,"7,000",노원구,12,3,12,23.37,1258,11350,10
2005,2011,토마토파르코,상계동,"9,000",노원구,12,0,17,36.77,1267,11350,9
2005,2011,토마토파르코,상계동,"1,000",노원구,12,70,23,36.77,1267,11350,6
2003,2011,하이베라스,상계동,"9,000",노원구,12,0,29,39.29,1262,11350,9
2005,2011,(506),중계동,"14,500",노원구,12,0,2,59.64,506,11350,8
2005,2011,(506),중계동,"2,000",노원구,12,95,9,59.64,506,11350,3
2004,2011,씨앤미,중계동,"12,500",노원구,12,0,15,50.35,509-1,11350,9
2005,2011,(506),중계동,"18,000",노원구,12,0,19,72.55,506,11350,12
2005,2011,(506),중계동,"14,000",노원구,12,0,19,51.3,506,11350,7
2005,2011,(506),중계동,"21,000",노원구,12,0,26,89.12,506,11350,8
2005,2011,(506),중계동,"21,000",노원구,12,0,30,93.37,506,11350,3
2003,2012,카펠라오피스텔,월계동,"8,000",노원구,1,0,26,33.75,366-3,11350,4
2004,2012,로우폴리스,공릉동,"8,000",노원구,1,0,12,29.07,670-11,11350,10
2004,2012,진주오피스텔,공릉동,"8,500",노원구,1,0,19,44.4,683-20,11350,5
2004,2012,로우폴리스,공릉동,"8,000",노원구,1,0,28,29.07,670-11,11350,9
2004,2012,로우폴리스,공릉동,"2,000",노원구,1,40,30,29.07,670-11,11350,6
2004,2012,노빌리안골드,상계동,500,노원구,1,60,3,28.32,734-3,11350,7
2003,2012,수락네스트죤,상계동,"8,000",노원구,1,0,6,30.38,1132-28,11350,7
2003,2012,수락네스트죤,상계동,"8,500",노원구,1,0,6,31.99,1132-28,11350,5
2005,2012,토마토파르코,상계동,"4,000",노원구,1,40,7,32.97,1267,11350,6
2004,2012,오피앙,상계동,500,노원구,1,50,9,23.37,1258,11350,13
2003,2012,하이베라스,상계동,"1,000",노원구,1,58,16,39.29,1262,11350,4
2003,2012,하이베라스,상계동,"9,500",노원구,1,0,28,39.29,1262,11350,6
2003,2012,하이베라스,상계동,"9,500",노원구,1,0,30,39.29,1262,11350,3
2005,2012,(506),중계동,"23,000",노원구,1,0,2,93.37,506,11350,5
2004,2012,씨앤미,중계동,"11,000",노원구,1,0,2,50.35,509-1,11350,9
2005,2012,(506),중계동,"20,000",노원구,1,0,3,69.03,506,11350,13
2005,2012,(506),중계동,"2,000",노원구,1,130,11,72.45,506,11350,3
2005,2012,(506),중계동,"5,000",노원구,1,95,18,72.45,506,11350,9
2005,2012,(506),중계동,"19,000",노원구,1,0,19,69.03,506,11350,3
2005,2012,(506),중계동,"14,000",노원구,1,0,19,51.3,506,11350,8
2005,2012,(506),중계동,"16,000",노원구,1,0,19,72.45,506,11350,6
2005,2012,(506),중계동,"13,000",노원구,1,40,28,69.03,506,11350,8
2003,2012,카펠라오피스텔,월계동,"6,500",노원구,2,0,14,30,366-3,11350,5
2004,2012,로우폴리스,공릉동,"1,500",노원구,2,40,14,22.99,670-11,11350,13
2004,2012,진주오피스텔,공릉동,"8,000",노원구,2,0,16,37.8,683-20,11350,9
2003,2012,하이베라스,상계동,"3,000",노원구,2,38,4,39.29,1262,11350,3
2003,2012,하이베라스,상계동,"2,000",노원구,2,50,4,37.57,1262,11350,9
2004,2012,오피앙,상계동,"3,000",노원구,2,35,4,27.78,1258,11350,9
2003,2012,수락네스트죤,상계동,"8,000",노원구,2,0,7,30.38,1132-28,11350,4
2005,2012,토마토파르코,상계동,"9,000",노원구,2,0,10,36.77,1267,11350,3
2003,2012,하이베라스,상계동,"9,500",노원구,2,0,11,41.35,1262,11350,3
2012,2012,(1117-2),상계동,"5,500",노원구,2,0,13,20.82,1117-2,11350,3
2004,2012,오피앙,상계동,"7,000",노원구,2,0,13,23.37,1258,11350,14
2012,2012,(1117-2),상계동,"5,500",노원구,2,0,13,19.78,1117-2,11350,3
2003,2012,하이베라스,상계동,"9,000",노원구,2,0,15,36.29,1262,11350,5
2004,2012,오피앙,상계동,"1,000",노원구,2,45,18,23.37,1258,11350,4
2003,2012,마블러스1,상계동,"9,000",노원구,2,0,20,25.53,341-7,11350,4
2004,2012,오피앙,상계동,"1,000",노원구,2,45,21,23.37,1258,11350,4
2003,2012,수락네스트죤,상계동,"9,000",노원구,2,0,22,29.97,1132-28,11350,4
2003,2012,하이베라스,상계동,"2,500",노원구,2,50,22,41.35,1262,11350,4
2003,2012,하이베라스,상계동,"9,000",노원구,2,0,29,39.29,1262,11350,5
2005,2012,(506),중계동,"14,000",노원구,2,0,1,59.64,506,11350,13
2005,2012,(506),중계동,"2,000",노원구,2,90,10,51.3,506,11350,11
2002,2012,새롬스타빌,중계동,500,노원구,2,50,18,28.2,360-12,11350,6
2005,2012,(506),중계동,"5,000",노원구,2,100,18,80.96,506,11350,9
2005,2012,(506),중계동,"4,000",노원구,2,70,20,51.3,506,11350,7
2005,2012,(506),중계동,"20,000",노원구,2,0,20,72.45,506,11350,8
2003,2012,우암에이스타워,중계동,"2,000",노원구,2,40,22,33.06,143,11350,6
