건축년도,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,지번,지역코드,층
2009,2011,북가좌동,"22,000",DMC아이파크,1,0,10,84.92,458,11410,2
2005,2011,북가좌동,"20,000",신일해피트리,1,0,10,84.98,455,11410,1
2004,2011,북가좌동,"13,000",청솔하이츠2동,1,0,10,63.54,304-52,11410,6
1987,2011,북가좌동,"19,000",연희한양,1,0,11,116.76,431,11410,11
1987,2011,북가좌동,"17,000",연희한양,1,0,11,105.88,431,11410,10
2009,2011,북가좌동,"26,000",DMC아이파크,1,0,12,84.95,458,11410,11
1987,2011,북가좌동,"18,000",연희한양,1,0,14,105.88,431,11410,9
1987,2011,북가좌동,"16,200",연희한양,1,0,14,105.88,431,11410,9
2008,2011,북가좌동,"18,000",휴먼빌,1,0,14,84.99,456,11410,1
2009,2011,북가좌동,"23,000",DMC아이파크,1,0,15,84.93,458,11410,13
1998,2011,북가좌동,"15,000",월드컵현대,1,0,15,59.76,371-1,11410,15
1987,2011,북가좌동,"16,000",연희한양,1,0,18,84.33,431,11410,2
1987,2011,북가좌동,"15,000",연희한양,1,0,18,84.33,431,11410,4
2009,2011,북가좌동,"28,000",DMC아이파크,1,0,19,114.94,458,11410,3
2009,2011,북가좌동,"25,000",DMC아이파크,1,0,20,84.95,458,11410,8
1987,2011,북가좌동,"18,000",연희한양,1,0,20,116.76,431,11410,13
1998,2011,북가좌동,"15,000",월드컵현대,1,0,21,59.76,371-1,11410,10
2009,2011,북가좌동,"25,000",DMC아이파크,1,0,21,84.93,458,11410,5
1987,2011,북가좌동,"12,000",연희한양,1,0,21,65.34,431,11410,12
1987,2011,북가좌동,"13,000",연희한양,1,0,25,65.34,431,11410,5
2009,2011,북가좌동,"19,000",DMC아이파크,1,0,26,59.96,458,11410,2
2009,2011,북가좌동,"28,000",DMC아이파크,1,0,28,114.94,458,11410,14
2009,2011,북가좌동,"17,500",DMC아이파크,1,0,29,59.96,458,11410,5
2008,2011,북가좌동,"17,000",서부101동,1,0,29,59.93,467,11410,3
2009,2011,북가좌동,"25,000",DMC아이파크,1,0,29,84.93,458,11410,7
1987,2011,북가좌동,"13,000",연희한양,1,0,31,65.34,431,11410,14
2009,2011,북가좌동,"30,000",DMC아이파크,1,0,31,114.94,458,11410,11
2005,2011,남가좌동,"17,000",래미안남가좌2차,1,0,2,59.788,379,11410,1
2000,2011,남가좌동,"17,000",남가좌삼성,1,0,3,59.97,377,11410,12
1999,2011,남가좌동,"24,000",남가좌동현대,1,0,4,114.9,376,11410,14
1999,2011,남가좌동,"16,000",남가좌동현대,1,0,4,59.4,376,11410,13
2000,2011,남가좌동,"16,000",남가좌삼성,1,0,5,59.97,377,11410,4
2000,2011,남가좌동,"21,000",남가좌삼성,1,0,5,84.9,377,11410,3
1999,2011,남가좌동,"17,000",남가좌동현대,1,0,7,84.78,376,11410,8
2005,2011,남가좌동,"19,500",래미안남가좌2차,1,0,8,59.788,379,11410,6
1999,2011,남가좌동,"16,000",남가좌동현대,1,0,10,59.4,376,11410,6
1999,2011,남가좌동,"25,000",남가좌동현대,1,0,10,114.9,376,11410,6
1999,2011,남가좌동,"15,500",남가좌동현대,1,0,10,59.4,376,11410,3
1999,2011,남가좌동,"16,000",남가좌동현대,1,0,12,59.4,376,11410,20
2000,2011,남가좌동,"2,866",남가좌삼성(임대),1,0,13,30.56,377-1,11410,14
1999,2011,남가좌동,"3,000",남가좌동현대,1,80,15,59.4,376,11410,12
2000,2011,남가좌동,"17,000",남가좌삼성,1,0,15,59.97,377,11410,7
2005,2011,남가좌동,"22,500",쌍용스윗닷홈,1,0,17,84.98,380,11410,15
2000,2011,남가좌동,"24,000",남가좌삼성,1,0,20,114.88,377,11410,3
1999,2011,남가좌동,"16,000",남가좌동현대,1,0,20,59.4,376,11410,7
2005,2011,남가좌동,"20,000",쌍용스윗닷홈,1,0,20,84.98,380,11410,10
1999,2011,남가좌동,"3,114",남가좌동현대(임대),1,0,21,32.76,376-2,11410,10
1998,2011,남가좌동,"18,000",창덕에버빌,1,0,21,99.57,105-1,11410,5
1999,2011,남가좌동,"15,500",남가좌동현대,1,0,22,59.4,376,11410,2
2000,2011,남가좌동,"16,500",남가좌삼성,1,0,22,59.97,377,11410,18
2000,2011,남가좌동,"18,000",남가좌삼성,1,0,22,59.97,377,11410,11
2005,2011,남가좌동,"20,000",래미안남가좌2차,1,0,22,59.788,379,11410,12
1999,2011,남가좌동,"22,000",남가좌동현대,1,0,22,84.9,376,11410,15
2005,2011,남가좌동,"17,000",래미안남가좌2차,1,0,23,59.788,379,11410,1
2000,2011,남가좌동,"17,000",남가좌삼성,1,0,24,59.93,377,11410,6
1999,2011,남가좌동,"1,210",남가좌동현대(임대),1,15,24,32.76,376-2,11410,15
1999,2011,남가좌동,"1,210",남가좌동현대(임대),1,15,25,32.76,376-2,11410,6
1999,2011,남가좌동,"1,210",남가좌동현대(임대),1,15,25,32.76,376-2,11410,4
1999,2011,남가좌동,"3,114",남가좌동현대(임대),1,0,25,32.76,376-2,11410,1
1999,2011,남가좌동,"3,114",남가좌동현대(임대),1,0,25,32.76,376-2,11410,5
1999,2011,남가좌동,"1,210",남가좌동현대(임대),1,15,25,32.76,376-2,11410,5
1999,2011,남가좌동,"3,114",남가좌동현대(임대),1,0,26,32.76,376-2,11410,12
