건축년도,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,지번,지역코드,층
1974,2011,이촌동,"39,800",현대맨숀,1,0,20,146.38,301-162,11170,8
1971,2011,이촌동,"41,000",한강맨숀,1,0,20,178.78,300-23,11170,3
2001,2011,이촌동,"17,000",북한강(성원),1,0,20,59.55,422,11170,20
2000,2011,이촌동,"40,000",한강(대우),1,0,20,84.98,415,11170,9
1998,2011,이촌동,"50,000",한가람,1,0,20,114.96,404,11170,3
1997,2011,이촌동,"23,000",현대한강,1,0,21,84.88,400,11170,10
1974,2011,이촌동,"20,000",코스모스,1,120,21,250.44,302-62,11170,1
1998,2011,이촌동,"49,000",한가람,1,0,21,114.96,404,11170,5
1971,2011,이촌동,"33,000",한강맨숀,1,0,21,101.95,300-23,11170,4
1998,2011,이촌동,"27,000",한가람,1,0,21,59.88,404,11170,3
1976,2011,이촌동,"10,000",미주B,1,200,22,148.99,302-48,11170,7
1974,2011,이촌동,"25,000",현대맨숀,1,0,22,99.13,301-162,11170,5
2001,2011,이촌동,"45,000",동부센트레빌,1,0,22,100.8,418,11170,13
2000,2011,이촌동,"5,000",한강(대우),1,115,22,60,415,11170,1
1999,2011,이촌동,"45,000",이촌코오롱(A),1,0,22,84.78,412,11170,5
1995,2011,이촌동,"18,500",우성,1,0,22,58.2,399-1,11170,20
1999,2011,이촌동,"37,000",이촌코오롱(A),1,0,22,84.78,412,11170,8
1998,2011,이촌동,"35,000",강촌,1,0,22,84.77,402,11170,17
1999,2011,이촌동,"2,000",이촌코오롱(A),1,135,22,59.82,412,11170,4
1999,2011,이촌동,"28,000",이촌코오롱(A),1,0,22,59.82,412,11170,16
1997,2011,이촌동,"25,500",현대한강,1,0,22,84.88,400,11170,8
1979,2011,이촌동,"5,000",삼익,1,100,24,104.86,300-301,11170,6
1998,2011,이촌동,"25,000",강촌,1,0,24,59.12,402,11170,20
1998,2011,이촌동,"27,000",강촌,1,0,24,59.12,402,11170,10
1997,2011,이촌동,"2,000",현대한강,1,120,24,59.55,400,11170,15
1999,2011,이촌동,"22,000",동아그린,1,0,24,84.82,411,11170,6
1999,2011,이촌동,"26,000",이촌코오롱(A),1,0,24,59.82,412,11170,5
1998,2011,이촌동,"40,000",강촌,1,0,25,84.77,402,11170,11
1976,2011,이촌동,"25,000",제일,1,0,25,128.93,302-61,11170,2
1998,2011,이촌동,"28,000",강촌,1,0,25,59.12,402,11170,16
1974,2011,이촌동,"42,000",현대맨숀,1,0,25,146.38,301-162,11170,10
2000,2011,이촌동,"52,000",한강(대우),1,0,26,134.13,415,11170,3
1998,2011,이촌동,"50,000",한가람,1,0,26,114.96,404,11170,11
1999,2011,이촌동,"18,000",동아그린,1,0,26,59.59,411,11170,15
1979,2011,이촌동,"40,000",삼익,1,0,26,145.26,300-301,11170,2
1999,2011,이촌동,"25,000",이촌코오롱(A),1,0,26,59.82,412,11170,5
1999,2011,이촌동,"25,000",이촌코오롱(A),1,0,27,59.82,412,11170,11
1997,2011,이촌동,"22,000",현대한강,1,0,27,59.55,400,11170,6
1998,2011,이촌동,"34,000",한가람,1,0,27,84.96,404,11170,1
1999,2011,이촌동,"15,000",동아그린,1,0,27,43.02,411,11170,12
1974,2011,이촌동,"30,000",왕궁,1,0,28,102.48,300-11,11170,1
1998,2011,이촌동,"2,000",강촌,1,140,28,59.12,402,11170,19
1998,2011,이촌동,"29,000",한가람,1,0,28,59.88,404,11170,5
1970,2011,이촌동,"4,500",시범(중산1차),1,0,28,59.5,211-2,11170,7
1998,2011,이촌동,"27,000",한가람,1,0,28,59.88,404,11170,12
1995,2011,이촌동,"3,000",우성,1,170,28,84.86,399-1,11170,4
2005,2011,이촌동,"35,000",동원베네스트,1,0,29,84.973,434,11170,4
2000,2011,이촌동,"38,000",한강(대우),1,0,29,84.98,415,11170,8
2005,2011,이촌동,"23,000",동원베네스트,1,0,29,84.973,434,11170,6
1997,2011,이촌동,"25,500",현대한강,1,0,29,84.88,400,11170,8
1998,2011,이촌동,"50,000",강촌,1,0,31,106.645,402,11170,8
1999,2011,이촌동,"25,000",동아그린,1,0,31,114.96,411,11170,18
1999,2011,이촌동,"25,000",동아그린,1,0,31,84.82,411,11170,6
1999,2011,이촌동,"36,000",이촌코오롱(A),1,0,31,84.78,412,11170,7
1998,2011,이촌동,"26,000",한가람,1,0,31,59.88,404,11170,7
1998,2011,이촌동,"28,000",강촌,1,0,31,59.12,402,11170,7
1995,2011,이촌동,"25,000",우성,1,0,31,58.2,399-1,11170,15
1994,2011,이태원동,"21,000",남산대림,1,0,18,59.92,729,11170,4
1994,2011,이태원동,"21,000",남산대림,1,0,19,59.92,729,11170,5
1994,2011,이태원동,"22,000",남산대림,1,0,30,59.92,729,11170,3
1982,2011,이태원동,"15,000",청화1,1,110,31,146.25,22-2,11170,1
1993,2011,이태원동,"24,500",주공1,1,0,31,84.66,728,11170,5
2003,2011,한남동,"42,000",한남힐스테이트,1,0,6,130.898,807,11170,9
2006,2011,한남동,"20,000",신성미소시티,1,150,8,139.96,96-3,11170,10
2001,2011,한남동,"27,000",리버탑,1,0,8,84.77,802,11170,11
2003,2011,한남동,"21,000",한남힐스테이트,1,0,12,84.757,807,11170,1
2010,2011,한남동,"23,000",한남동동원베네스트,1,0,18,81.83,522-1,11170,13
2004,2011,한남동,"5,000",한남동리첸시아,1,90,18,37.53,72-1,11170,9
2004,2011,한남동,"17,000",한남동리첸시아,1,0,19,37.53,72-1,11170,9
2008,2011,한남동,"65,000",트윈빌 비동,1,0,24,135.78,26-10,11170,4
2004,2011,한남동,"10,000",한남동리첸시아,1,80,24,51.93,72-1,11170,7
