거래금액,건축년도,년,단지,법정동,시군구,월,일,전용면적,지번,지역코드,층
"9,900",2000,2010,중계동 두타빌,중계동,노원구,10,16,23.75,360-9,11350,6
"16,000",2004,2010,씨앤미,중계동,노원구,10,18,50.35,509-1,11350,4
"16,000",2000,2010,중계동 두타빌,중계동,노원구,10,20,36.19,360-9,11350,2
"36,500",2005,2010,(506),중계동,노원구,10,20,93.37,506,11350,11
"14,500",2005,2010,(506),중계동,노원구,10,20,41.68,506,11350,4
"16,100",2004,2010,씨앤미,중계동,노원구,10,22,50.35,509-1,11350,8
"16,300",2004,2010,씨앤미,중계동,노원구,10,23,50.35,509-1,11350,4
"26,000",2005,2010,(506),중계동,노원구,10,23,72.45,506,11350,12
"18,500",2005,2010,(506),중계동,노원구,10,26,51.3,506,11350,8
"17,000",2005,2010,(506),중계동,노원구,10,26,51.3,506,11350,4
"27,000",2005,2010,(506),중계동,노원구,10,27,72.45,506,11350,8
"16,200",2004,2010,씨앤미,중계동,노원구,10,28,50.35,509-1,11350,9
"12,500",2004,2010,씨앤미,중계동,노원구,10,30,34.04,509-1,11350,6
"7,000",2002,2010,그랑디오피스텔,월계동,노원구,11,9,19.64,635-4,11350,7
"9,500",2004,2010,로우폴리스,공릉동,노원구,11,8,29.07,670-11,11350,7
"8,200",2004,2010,로우폴리스,공릉동,노원구,11,26,22.99,670-11,11350,6
"11,235",2003,2010,삼정 이오니아,하계동,노원구,11,17,36,256-13,11350,5
"9,124",2003,2010,삼정 이오니아,하계동,노원구,11,17,29.25,256-13,11350,6
"11,428",2003,2010,삼정 이오니아,하계동,노원구,11,17,36,256-13,11350,8
"17,075",2003,2010,삼정 이오니아,하계동,노원구,11,17,53.82,256-13,11350,8
"18,253",2003,2010,삼정 이오니아,하계동,노원구,11,17,58.5,256-13,11350,5
"18,253",2003,2010,삼정 이오니아,하계동,노원구,11,17,58.5,256-13,11350,5
"18,567",2003,2010,삼정 이오니아,하계동,노원구,11,17,58.5,256-13,11350,8
"11,500",2003,2010,마블러스1,상계동,노원구,11,1,25.53,341-7,11350,8
"9,400",2004,2010,오피앙,상계동,노원구,11,4,23.37,1258,11350,11
"13,000",2005,2010,토마토파르코,상계동,노원구,11,6,36.77,1267,11350,4
