거래금액,건축년도,년,단지,법정동,시군구,월,일,전용면적,지번,지역코드,층
"11,500",2004,2010,다성이즈빌,길동,강동구,7,5,37.59,388-4,11740,3
"15,500",2006,2010,강동역에스케이허브,길동,강동구,7,9,30.68,445-1,11740,5
"9,800",2002,2010,탑스위트,길동,강동구,7,10,28.69,413-1,11740,8
"10,900",2002,2010,탑스위트,길동,강동구,7,14,29.02,413-1,11740,8
"14,800",2004,2010,노블레스,길동,강동구,7,26,42.41,383-8,11740,6
"10,500",2005,2010,한솔애리즈601동,성내동,강동구,7,8,24.42,199-19,11740,3
"18,000",2005,2010,한솔애리즈601동,성내동,강동구,7,8,45.66,199-19,11740,3
"10,500",2005,2010,한솔애리즈601동,성내동,강동구,7,8,24.42,199-19,11740,3
"17,000",2007,2010,브라운스톤천호,성내동,강동구,7,18,30.09,64-13,11740,7
"15,800",2004,2010,쌍용플래티넘리버,천호동,강동구,7,3,32.57,432-10,11740,8
"12,500",1997,2010,신구오피스텔,천호동,강동구,7,5,43.29,151-2,11740,7
"7,300",1994,2010,힐탑프라자,천호동,강동구,7,6,20.48,449-49,11740,6
"13,800",2004,2010,두산위브센티움,천호동,강동구,7,7,31.37,414,11740,12
"11,400",2003,2010,오피스텔 트레벨,천호동,강동구,7,8,28.43,451-20,11740,14
"21,000",2007,2010,대우 한강 베네시티,천호동,강동구,7,9,47.28,425-5,11740,5
"13,700",2004,2010,두산위브센티움,천호동,강동구,7,12,31.37,414,11740,11
"7,250",1994,2010,힐탑프라자,천호동,강동구,7,14,20.48,449-49,11740,8
"32,703",2008,2010,(427-3),천호동,강동구,7,15,64.35,427-3,11740,6
"10,800",2003,2010,오피스텔 트레벨,천호동,강동구,7,15,26.33,451-20,11740,9
"19,400",2007,2010,대우 한강 베네시티,천호동,강동구,7,15,40.4,425-5,11740,7
"20,000",2007,2010,대우 한강 베네시티,천호동,강동구,7,16,43.72,425-5,11740,7
"14,000",2004,2010,두산위브센티움,천호동,강동구,7,22,33.4,414,11740,15
"14,500",2004,2010,대동피렌체리버,천호동,강동구,7,23,34.01,442-34,11740,6
"7,000",1994,2010,힐탑프라자,천호동,강동구,7,26,20.48,449-49,11740,5
"9,600",1994,2010,힐탑프라자,천호동,강동구,7,29,30.56,449-49,11740,7
"45,000",2006,2010,현대델리안오피스텔,명일동,강동구,8,6,144.67,47-18,11740,4
"45,000",2006,2010,현대델리안오피스텔,명일동,강동구,8,6,144.67,47-18,11740,6
"8,700",2004,2010,메트로 아파텔,길동,강동구,8,2,31.02,388-5,11740,1
"9,500",2004,2010,메트로 아파텔,길동,강동구,8,10,30.36,388-5,11740,1
"9,000",2002,2010,탑스위트,길동,강동구,8,21,22.71,413-1,11740,9
"10,000",2002,2010,탑스위트,길동,강동구,8,23,25.6,413-1,11740,5
"17,500",2007,2010,브라운스톤천호,성내동,강동구,8,24,30.09,64-13,11740,9
"20,600",2007,2010,대우 한강 베네시티,천호동,강동구,8,2,47.28,425-5,11740,7
"25,400",2007,2010,대우 한강 베네시티,천호동,강동구,8,3,55.24,425-5,11740,8
